(0.01, 800, 0.3, 5, 7, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0001, 300, 0.1, 5, 15, 300): {'acc': 0.76585365853658538, 'rec': 0.68888888888888888, 'prec': 0.75609756097560976, 'f1': 0.72093023255813948}
(0.0001, 1000, 0.5, 5, 5, 300): {'acc': 0.7219512195121951, 'rec': 0.65555555555555556, 'prec': 0.69411764705882351, 'f1': 0.67428571428571427}
(0.01, 500, 0.0, 2, 5, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0001, 300, 0.3, 3, 5, 300): {'acc': 0.64390243902439026, 'rec': 0.44444444444444442, 'prec': 0.63492063492063489, 'f1': 0.52287581699346408}
(0.001, 300, 0.75, 2, 10, 300): {'acc': 0.76097560975609757, 'rec': 0.64444444444444449, 'prec': 0.77333333333333332, 'f1': 0.70303030303030312}
(0.001, 500, 0.1, 5, 5, 300): {'acc': 0.97073170731707314, 'rec': 0.97777777777777775, 'prec': 0.95652173913043481, 'f1': 0.96703296703296704}
(0.003, 500, 0.0, 2, 10, 300): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 300, 0.3, 10, 7, 300): {'acc': 0.98536585365853657, 'rec': 0.96666666666666667, 'prec': 1.0, 'f1': 0.98305084745762705}
(0.003, 1000, 0.3, 5, 3, 300): {'acc': 0.92682926829268297, 'rec': 0.91111111111111109, 'prec': 0.9213483146067416, 'f1': 0.91620111731843579}
(0.001, 1200, 0.3, 5, 3, 300): {'acc': 0.89268292682926831, 'rec': 0.91111111111111109, 'prec': 0.85416666666666663, 'f1': 0.88172043010752688}
(0.0001, 300, 0.3, 3, 7, 300): {'acc': 0.64390243902439026, 'rec': 0.65555555555555556, 'prec': 0.58415841584158412, 'f1': 0.61780104712041883}
(0.01, 500, 0.3, 10, 3, 300): {'acc': 0.92682926829268297, 'rec': 0.87777777777777777, 'prec': 0.95180722891566261, 'f1': 0.91329479768786126}
(0.001, 1000, 0.3, 7, 5, 300): {'acc': 0.94146341463414629, 'rec': 0.88888888888888884, 'prec': 0.97560975609756095, 'f1': 0.93023255813953487}
(0.0003, 1200, 0.75, 7, 7, 300): {'acc': 0.78048780487804881, 'rec': 0.80000000000000004, 'prec': 0.72727272727272729, 'f1': 0.76190476190476197}
